ID,Year_Birth,Education,Income,Kidhome,MntWines,Customer_Age,Customer_Generation,Customer_Age_Group,Customer_Age_Group2,Education2,Kidhome2,Amount_Group
4338,1983,Undergraduate,39062.0,1,23,36,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
2452,1971,Undergraduate,34600.0,1,199,48,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
9507,1975,Undergraduate,40794.0,0,261,44,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
8360,1971,Undergraduate,54690.0,1,111,48,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
10311,1969,Undergraduate,4428.0,0,16,50,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
5117,1963,Undergraduate,32632.0,0,63,56,Generation X,Adults,Adults,Undergraduate & Master,0,41-100
4867,1968,PhD,38236.0,1,58,51,Generation X,Adults,Adults,PhD,1,41-100
9289,1979,Undergraduate,36781.0,1,29,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
10913,1984,Master,31385.0,1,3,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
3032,1984,Undergraduate,24570.0,1,28,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
8524,1974,PhD,25509.0,1,40,45,Generation X,Adults,Adults,PhD,1,0-40
3334,1951,Undergraduate,94642.0,0,879,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
4470,1962,Master,58646.0,0,62,57,Generation X,Adults,Adults,Undergraduate & Master,0,41-100
1406,1975,Undergraduate,53201.0,1,280,44,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
8619,1957,Undergraduate,21994.0,0,9,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,0-40
10821,1978,Undergraduate,57113.0,1,182,41,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
4552,1991,Undergraduate,51373.0,0,83,28,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,41-100
898,1986,Undergraduate,23477.0,1,38,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
9797,1956,Undergraduate,58116.0,0,228,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
10949,1963,PhD,72968.0,0,1092,56,Generation X,Adults,Adults,PhD,0,
8212,1971,Master,39791.0,0,85,48,Generation X,Adults,Adults,Undergraduate & Master,0,41-100
6248,1947,Master,91712.0,0,1276,72,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,
10164,1958,Undergraduate,94472.0,0,1017,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,
4547,1960,Undergraduate,13672.0,1,6,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,1,0-40
6815,1980,Undergraduate,96547.0,0,448,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,301-1000
4122,1975,Undergraduate,79205.0,0,504,44,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
10841,1975,PhD,56559.0,0,226,44,Generation X,Adults,Adults,PhD,0,101-300
5370,1973,PhD,32644.0,1,239,46,Generation X,Adults,Adults,PhD,1,101-300
176,1980,Undergraduate,67506.0,0,90,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,41-100
4860,1970,Undergraduate,24206.0,1,7,49,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10757,1967,PhD,28420.0,1,4,52,Generation X,Adults,Adults,PhD,1,0-40
4023,1970,Undergraduate,22979.0,1,16,49,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
6679,1966,Undergraduate,33279.0,0,10,53,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
9923,1972,Master,46423.0,1,68,47,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
7181,1977,Undergraduate,30368.0,0,35,42,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
3599,1970,Undergraduate,63684.0,0,575,49,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
405,1964,Undergraduate,41638.0,0,315,55,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
6870,1959,PhD,68805.0,0,182,60,Baby Boomers & Older,Adults,Adults,PhD,0,101-300
832,1966,PhD,65814.0,0,561,53,Generation X,Adults,Adults,PhD,0,301-1000
2002,1958,Undergraduate,71964.0,0,587,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
3657,1986,Undergraduate,39146.0,1,94,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,41-100
500,1977,Undergraduate,96876.0,0,908,42,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
3262,1958,Undergraduate,68281.0,0,995,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
4102,1975,Undergraduate,37284.0,1,11,44,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
7042,1983,Undergraduate,36790.0,0,3,36,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,0-40
10598,1967,Undergraduate,27943.0,1,12,52,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
255,1951,Undergraduate,22263.0,1,17,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,0-40
2375,1972,Undergraduate,30261.0,1,8,47,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9829,1978,Undergraduate,28587.0,1,22,41,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
6214,1982,Master,43815.0,1,14,37,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
4954,1956,Undergraduate,48195.0,1,106,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,101-300
7861,1952,Master,77027.0,0,820,67,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
4837,1965,PhD,71322.0,0,753,54,Generation X,Adults,Adults,PhD,0,301-1000
9423,1979,Master,32765.0,1,13,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
4198,1965,Undergraduate,29672.0,1,9,54,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
153,1953,Undergraduate,23272.0,0,19,66,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,0-40
9323,1949,Master,49912.0,0,520,70,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
10001,1985,Undergraduate,7500.0,1,5,34,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
3945,1947,PhD,68117.0,0,618,72,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
3799,1955,Undergraduate,67225.0,0,315,64,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
8625,1976,Undergraduate,17649.0,1,15,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
3491,1975,Undergraduate,55914.0,0,384,44,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
983,1984,Undergraduate,40059.0,1,110,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,101-300
9119,1950,Undergraduate,60905.0,0,208,69,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
4786,1977,Undergraduate,75330.0,1,555,42,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
5872,1951,Undergraduate,60689.0,0,240,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
6568,1984,Undergraduate,38680.0,1,11,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
5628,1982,Undergraduate,61416.0,0,848,37,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,301-1000
5631,1991,Undergraduate,49767.0,0,202,28,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,101-300
4974,1970,Undergraduate,83273.0,1,433,49,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
8416,1981,Undergraduate,29009.0,1,6,38,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
5454,1979,Master,45057.0,1,37,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
4095,1971,Undergraduate,37150.0,1,167,48,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
5474,1970,Undergraduate,43020.0,1,45,49,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
4268,1959,Undergraduate,53154.0,0,129,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,101-300
10701,1973,Undergraduate,65308.0,0,713,46,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
3507,1970,Undergraduate,76467.0,1,676,49,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
2079,1947,Undergraduate,81044.0,0,450,72,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
626,1951,Undergraduate,32871.0,1,22,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,0-40
4426,1975,Undergraduate,55801.0,1,367,44,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
2591,1959,Undergraduate,76320.0,0,526,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,301-1000
10509,1955,Master,36927.0,1,51,64,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,41-100
6382,1953,Undergraduate,48794.0,1,25,66,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,0-40
6673,1965,Undergraduate,23478.0,0,28,54,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
7441,1973,Undergraduate,71128.0,1,958,46,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
1071,1976,PhD,70179.0,0,532,43,Generation X,Adults,Adults,PhD,0,301-1000
10061,1950,Undergraduate,59462.0,0,724,69,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
8775,1969,Undergraduate,38361.0,1,39,50,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2345,1982,PhD,70038.0,0,587,37,Millennials & Generation Z,Adults,Adults,PhD,0,301-1000
322,1978,Undergraduate,42554.0,1,29,41,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10897,1974,Undergraduate,67445.0,0,757,45,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
123,1951,Undergraduate,67046.0,0,544,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
6103,1948,Undergraduate,42192.0,0,40,71,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,0-40
7899,1952,PhD,77610.0,0,1245,67,Baby Boomers & Older,Seniors,Seniors,PhD,0,
10500,1984,Undergraduate,31761.0,1,19,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
1655,1979,Undergraduate,34350.0,1,16,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
2406,1949,Undergraduate,54591.0,0,376,70,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
2712,1956,Undergraduate,71866.0,0,184,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
5517,1969,Undergraduate,25293.0,1,15,50,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10643,1987,PhD,42000.0,0,124,32,Millennials & Generation Z,Young Adults,Adults,PhD,0,101-300
2254,1983,Undergraduate,69520.0,0,627,36,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,301-1000
10281,1970,Undergraduate,64713.0,1,180,49,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
6958,1977,Master,27889.0,1,14,42,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
4643,1973,Undergraduate,27803.0,1,8,46,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
6497,1960,Undergraduate,51651.0,0,293,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,101-300
5396,1988,Undergraduate,68487.0,0,758,31,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
1052,1969,Undergraduate,56796.0,0,656,50,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
2802,1992,Undergraduate,87000.0,0,196,27,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,101-300
6343,1959,Undergraduate,79823.0,0,835,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,301-1000
6507,1980,Undergraduate,30828.0,1,16,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
7901,1971,Master,34109.0,0,9,48,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
4865,1974,Master,53367.0,1,229,45,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
3107,1976,Undergraduate,71322.0,0,121,43,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
7734,1993,Undergraduate,79244.0,0,471,26,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
1146,1949,Master,49912.0,0,520,70,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
11031,1950,PhD,48699.0,1,26,69,Baby Boomers & Older,Seniors,Seniors,PhD,1,0-40
7428,1975,Undergraduate,80144.0,0,240,44,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
975,1956,Undergraduate,54252.0,1,178,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,101-300
1103,1976,Master,81929.0,1,1486,43,Generation X,Adults,Adults,Undergraduate & Master,1,
3422,1975,Undergraduate,76068.0,0,1115,44,Generation X,Adults,Adults,Undergraduate & Master,0,
1055,1976,Master,53204.0,1,29,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
6544,1949,PhD,67911.0,0,529,70,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
1241,1984,Undergraduate,14796.0,1,13,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
2909,1974,PhD,78128.0,0,934,45,Generation X,Adults,Adults,PhD,0,301-1000
6183,1962,Master,58646.0,0,62,57,Generation X,Adults,Adults,Undergraduate & Master,0,41-100
340,1970,Undergraduate,72967.0,0,158,49,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
5991,1949,Master,48150.0,0,173,70,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
3104,1961,Undergraduate,82332.0,0,830,58,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
9729,1955,Undergraduate,58275.0,1,189,64,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,101-300
1008,1981,PhD,44953.0,0,728,38,Millennials & Generation Z,Adults,Adults,PhD,0,301-1000
11091,1953,Undergraduate,34587.0,1,7,66,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,0-40
3969,1974,Master,43018.0,0,35,45,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
1916,1954,Master,45736.0,0,188,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
9907,1969,Master,66476.0,0,742,50,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
8659,1952,PhD,69805.0,0,750,67,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
6262,1962,Master,72217.0,0,816,57,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
6147,1971,Undergraduate,25818.0,1,5,48,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
8832,1976,Master,37509.0,1,37,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10067,1976,Undergraduate,25176.0,1,4,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
7532,1980,Undergraduate,43586.0,0,99,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,41-100
4915,1956,Undergraduate,53230.0,0,176,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
2115,1957,Undergraduate,50116.0,1,54,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,41-100
2088,1972,Undergraduate,84906.0,0,997,47,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
2493,1966,Undergraduate,61286.0,0,356,53,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
6292,1986,PhD,82333.0,0,1311,33,Millennials & Generation Z,Young Adults,Adults,PhD,0,
1631,1965,PhD,65220.0,0,890,54,Generation X,Adults,Adults,PhD,0,301-1000
10104,1974,Undergraduate,33590.0,2,4,45,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
3006,1976,Undergraduate,30992.0,1,17,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
3919,1976,Master,72309.0,0,960,43,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
4369,1957,Master,65487.0,0,240,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
10127,1965,Undergraduate,58692.0,0,301,54,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
271,1969,Undergraduate,40590.0,1,154,50,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
4973,1970,Undergraduate,20587.0,1,2,49,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2948,1954,Master,62637.0,0,104,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
2715,1966,Master,29435.0,1,70,53,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
10432,1974,Undergraduate,19346.0,1,2,45,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9216,1971,Undergraduate,35788.0,1,23,48,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
7124,1968,Undergraduate,36997.0,1,43,51,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
9727,1957,Undergraduate,23539.0,0,4,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,0-40
5136,1973,Undergraduate,65333.0,0,654,46,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
9790,1957,Undergraduate,78499.0,0,912,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
1818,1971,PhD,29732.0,1,25,48,Generation X,Adults,Adults,PhD,1,0-40
1100,1960,Master,41275.0,1,24,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,1,0-40
7873,1973,PhD,63516.0,1,141,46,Generation X,Adults,Adults,PhD,1,101-300
10609,1962,PhD,42769.0,0,71,57,Generation X,Adults,Adults,PhD,0,41-100
6950,1958,Master,49572.0,1,35,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,0-40
7233,1972,Undergraduate,69209.0,0,496,47,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
9481,1976,Undergraduate,17148.0,1,9,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
7699,1969,Undergraduate,40590.0,1,154,50,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
2711,1976,Master,30560.0,1,9,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
8933,1983,Undergraduate,32146.0,1,26,36,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
8726,1964,Undergraduate,41713.0,1,77,55,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
1515,1975,Master,34176.0,0,11,44,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
5186,1955,PhD,58482.0,0,576,64,Baby Boomers & Older,Adults,Seniors,PhD,0,301-1000
10157,1965,Undergraduate,59686.0,0,89,54,Generation X,Adults,Adults,Undergraduate & Master,0,41-100
5667,1964,PhD,60896.0,0,1013,55,Generation X,Adults,Adults,PhD,0,
902,1980,Undergraduate,62994.0,1,224,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,101-300
977,1957,Undergraduate,47320.0,0,200,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
7313,1949,Undergraduate,74859.0,0,570,70,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
9706,1974,PhD,31560.0,1,62,45,Generation X,Adults,Adults,PhD,1,41-100
2429,1954,Undergraduate,72071.0,0,531,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
3520,1990,Master,91172.0,0,162,29,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,101-300
10394,1984,Undergraduate,90000.0,0,675,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,301-1000
4548,1981,Undergraduate,41967.0,1,23,38,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
9362,1965,Undergraduate,69263.0,0,492,54,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
3968,1970,Undergraduate,65706.0,0,918,49,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
4084,1975,Undergraduate,60934.0,0,224,44,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
6721,1951,Undergraduate,71965.0,0,572,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
2829,1955,Undergraduate,65210.0,0,626,64,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
1772,1975,PhD,79174.0,0,1074,44,Generation X,Adults,Adults,PhD,0,
1544,1967,Master,81380.0,0,741,52,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
492,1973,PhD,48432.0,0,322,46,Generation X,Adults,Adults,PhD,0,301-1000
4377,1971,Undergraduate,52914.0,0,254,48,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
4541,1955,Undergraduate,38946.0,0,116,64,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
1321,1974,Undergraduate,26067.0,1,22,45,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
8858,1972,PhD,44325.0,0,516,47,Generation X,Adults,Adults,PhD,0,301-1000
3266,1964,Undergraduate,42523.0,0,14,55,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
8207,1957,Undergraduate,53233.0,0,28,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,0-40
9723,1960,Undergraduate,67716.0,0,530,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,301-1000
2666,1972,Master,76234.0,0,519,47,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
